x0,y0,x1,y1,label,detected,frame
205,289,239,314,14,1,516
865,269,913,304,15,1,516
462,422,494,465,16,1,516
462,556,533,610,17,1,516
459,489,510,538,18,1,516
347,615,438,685,21,1,516
525,427,535,448,5,1,516
360,568,472,657,25,0,516
288,132,449,230,24,0,516
901,258,957,295,6,0,516
484,563,520,641,28,0,516
404,312,603,431,19,0,516
377,300,579,421,29,0,516
621,458,636,486,26,0,516
1075,502,1130,536,2,1,517
839,298,882,326,4,1,517
569,451,634,506,11,1,517
363,350,415,382,13,1,517
203,289,237,314,14,1,517
865,270,913,305,15,1,517
461,422,494,463,16,1,517
463,556,535,609,17,1,517
461,487,510,537,18,1,517
348,614,441,683,21,1,517
525,427,535,448,5,1,517
360,567,472,657,25,0,517
280,121,443,220,24,0,517
903,257,959,294,6,0,517
488,564,523,643,28,0,517
402,312,604,432,19,0,517
372,298,575,420,29,0,517
621,458,637,486,26,0,517
1075,502,1131,536,2,1,518
838,298,882,326,4,1,518
570,449,633,504,11,1,518
361,350,412,381,13,1,518
203,288,236,311,14,1,518
864,271,912,305,15,1,518
461,421,493,462,16,1,518
465,555,535,607,17,1,518
462,485,511,535,18,1,518
351,613,441,683,21,1,518
525,427,534,448,5,1,518
396,309,581,420,19,1,518
360,567,473,658,25,0,518
273,110,437,210,24,0,518
904,256,961,293,6,0,518
492,565,525,645,28,0,518
367,296,572,419,29,0,518
622,458,637,486,26,0,518
1076,502,1131,536,2,1,519
838,298,882,326,4,1,519
570,448,634,503,11,1,519
358,350,410,380,13,1,519
203,286,231,309,14,1,519
864,272,912,306,15,1,519
461,420,491,462,16,1,519
467,554,536,605,17,1,519
463,481,513,534,18,1,519
353,611,443,682,21,1,519
525,427,534,448,5,1,519
395,306,580,417,19,1,519
359,567,473,658,25,0,519
265,99,432,199,24,0,519
906,254,963,292,6,0,519
497,566,527,646,28,0,519
362,294,568,419,29,0,519
622,458,637,486,26,0,519
1076,502,1131,536,2,1,520
838,298,881,326,4,1,520
571,448,632,502,11,1,520
356,350,407,379,13,1,520
201,285,229,308,14,1,520
863,273,912,307,15,1,520
458,419,492,460,16,1,520
469,553,538,604,17,1,520
464,482,514,531,18,1,520
354,610,445,681,21,1,520
525,427,534,448,5,1,520
392,305,580,414,19,1,520
359,566,473,658,25,0,520
257,87,426,189,24,0,520
907,253,965,291,6,0,520
502,567,530,648,28,0,520
357,292,564,418,29,0,520
622,457,638,486,26,0,520
1076,503,1131,536,2,1,521
838,298,880,326,4,1,521
571,448,633,501,11,1,521
355,349,404,379,13,1,521
197,283,227,307,14,1,521
863,273,912,307,15,1,521
458,419,491,459,16,1,521
471,551,541,603,17,1,521
466,482,515,528,18,1,521
355,610,447,680,21,1,521
525,426,534,447,5,1,521
390,307,579,412,19,1,521
358,566,474,659,25,0,521
249,75,420,178,24,0,521
908,252,967,290,6,0,521
506,568,532,650,28,0,521
351,290,560,417,29,0,521
622,457,638,486,26,0,521
1076,503,1131,536,2,1,522
838,298,881,326,4,1,522
573,447,631,499,11,1,522
352,348,402,378,13,1,522
194,282,225,306,14,1,522
862,273,911,307,15,1,522
458,417,491,458,16,1,522
473,550,542,601,17,1,522
468,480,516,524,18,1,522
358,609,448,679,21,1,522
525,426,534,447,5,1,522
390,308,577,411,19,1,522
358,566,474,659,25,0,522
241,63,413,166,24,0,522
910,250,969,289,6,0,522
511,570,535,652,28,0,522
346,288,556,416,29,0,522
622,457,638,486,26,0,522
1076,503,1131,536,2,1,523
837,298,881,326,4,1,523
574,446,629,498,11,1,523
350,347,400,377,13,1,523
192,282,223,306,14,1,523
859,272,913,307,15,1,523
457,416,491,457,16,1,523
474,549,543,600,17,1,523
470,479,516,522,18,1,523
361,608,448,679,21,1,523
525,426,534,447,5,1,523
389,309,576,410,19,1,523
358,566,475,659,25,0,523
233,51,407,154,24,0,523
912,249,971,287,6,0,523
516,571,537,653,28,0,523
340,285,551,415,29,0,523
622,456,639,486,26,0,523
1076,503,1131,536,2,1,524
837,298,881,326,4,1,524
574,445,630,496,11,1,524
349,347,399,377,13,1,524
858,272,913,307,15,1,524
457,415,491,456,16,1,524
476,547,543,598,17,1,524
471,477,518,519,18,1,524
364,606,450,677,21,1,524
525,425,534,448,5,1,524
389,309,574,409,19,1,524
357,565,475,660,25,0,524
225,38,401,142,24,0,524
913,248,974,286,6,0,524
521,572,540,655,28,0,524
333,283,546,413,29,0,524
623,456,639,486,26,0,524
190,281,221,305,14,0,524
1076,503,1131,536,2,1,525
837,298,881,326,4,1,525
575,444,632,495,11,1,525
348,346,397,376,13,1,525
857,272,913,307,15,1,525
457,415,491,456,16,1,525
478,545,544,597,17,1,525
472,475,517,518,18,1,525
366,605,453,676,21,1,525
524,425,535,448,5,1,525
388,310,573,409,19,1,525
357,565,475,660,25,0,525
216,25,394,130,24,0,525
915,246,976,285,6,0,525
526,573,543,657,28,0,525
327,281,541,412,29,0,525
623,456,639,486,26,0,525
188,280,220,304,14,0,525
1076,503,1131,536,2,1,526
837,298,882,326,4,1,526
577,443,630,493,11,1,526
346,345,395,376,13,1,526
857,272,914,305,15,1,526
457,414,491,455,16,1,526
480,542,546,597,17,1,526
473,473,518,516,18,1,526
370,604,454,673,21,1,526
524,425,535,449,5,1,526
386,309,570,404,19,1,526
356,565,476,660,25,0,526
208,12,387,118,24,0,526
917,245,979,284,6,0,526
532,575,546,659,28,0,526
320,279,536,411,29,0,526
623,456,640,486,26,0,526
186,279,218,303,14,0,526
1076,503,1131,536,2,1,527
837,298,883,326,4,1,527
577,442,628,493,11,1,527
344,345,392,376,13,1,527
856,272,914,305,15,1,527
456,413,491,454,16,1,527
480,542,550,596,17,1,527
474,471,518,514,18,1,527
372,604,455,672,21,1,527
524,425,534,448,5,1,527
387,308,567,403,19,1,527
356,564,476,661,25,0,527
199,0,380,105,24,0,527
918,243,981,283,6,0,527
537,576,549,661,28,0,527
314,276,531,410,29,0,527
623,455,640,486,26,0,527
184,278,216,303,14,0,527
1076,503,1131,536,2,1,528
837,298,882,326,4,1,528
577,442,625,492,11,1,528
341,344,390,375,13,1,528
856,273,913,305,15,1,528
456,412,491,452,16,1,528
483,541,551,595,17,1,528
475,468,518,512,18,1,528
373,604,457,670,21,1,528
524,425,535,448,5,1,528
384,307,565,402,19,1,528
356,564,477,661,25,0,528
190,0,373,92,24,0,528
920,241,984,281,6,0,528
542,577,552,663,28,0,528
306,274,525,408,29,0,528
624,455,641,485,26,0,528
183,277,214,302,14,0,528
1076,503,1131,536,2,1,529
838,298,881,326,4,1,529
577,441,625,491,11,1,529
340,343,388,374,13,1,529
856,273,912,305,15,1,529
456,410,491,450,16,1,529
485,539,552,594,17,1,529
475,466,519,510,18,1,529
374,604,457,669,21,1,529
523,425,535,448,5,1,529
382,307,563,402,19,1,529
355,564,477,661,25,0,529
181,0,366,79,24,0,529
922,240,986,280,6,0,529
548,579,555,665,28,0,529
299,271,519,407,29,0,529
624,455,641,485,26,0,529
181,275,212,301,14,0,529
1076,503,1131,536,2,1,530
837,298,881,326,4,1,530
578,441,623,491,11,1,530
338,343,386,374,13,1,530
855,274,913,307,15,1,530
455,409,490,448,16,1,530
488,540,554,593,17,1,530
476,465,519,509,18,1,530
374,603,460,668,21,1,530
523,425,534,447,5,1,530
380,307,562,402,19,1,530
355,563,477,662,25,0,530
172,0,359,65,24,0,530
924,238,989,279,6,0,530
554,580,558,667,28,0,530
292,269,513,405,29,0,530
624,454,642,485,26,0,530
179,274,210,300,14,0,530
1076,503,1131,536,2,1,531
837,299,881,326,4,1,531
578,439,623,490,11,1,531
336,343,384,373,13,1,531
853,273,904,303,15,1,531
455,407,489,447,16,1,531
490,538,556,592,17,1,531
476,464,519,507,18,1,531
374,602,462,668,21,1,531
523,425,534,447,5,1,531
378,306,560,402,19,1,531
354,563,478,662,25,0,531
162,0,352,51,24,0,531
926,237,991,278,6,0,531
560,582,562,669,28,0,531
284,266,507,404,29,0,531
625,454,642,485,26,0,531
177,273,209,299,14,0,531
1076,503,1131,536,2,1,532
837,299,881,326,4,1,532
578,438,622,490,11,1,532
333,342,384,372,13,1,532
853,273,899,301,15,1,532
455,406,488,446,16,1,532
491,537,558,590,17,1,532
477,463,519,506,18,1,532
375,601,464,667,21,1,532
523,425,534,447,5,1,532
376,307,557,401,19,1,532
354,563,478,662,25,0,532
153,0,344,37,24,0,532
928,235,994,276,6,0,532
566,583,565,672,28,0,532
276,263,500,402,29,0,532
625,454,643,485,26,0,532
175,272,207,298,14,0,532
1076,503,1131,536,2,1,533
838,299,881,326,4,1,533
577,437,622,489,11,1,533
333,341,380,372,13,1,533
851,272,898,301,15,1,533
453,406,489,445,16,1,533
492,535,560,589,17,1,533
477,460,520,504,18,1,533
376,599,464,667,21,1,533
524,425,535,447,5,1,533
372,309,557,400,19,1,533
884,285,915,309,30,1,533
354,562,479,662,25,0,533
143,0,336,22,24,0,533
930,233,997,275,6,0,533
572,585,568,674,28,0,533
268,261,493,401,29,0,533
625,453,643,485,26,0,533
173,271,205,297,14,0,533
1076,503,1131,536,2,1,534
837,299,882,326,4,1,534
578,437,621,488,11,1,534
329,340,378,370,13,1,534
850,272,897,302,15,1,534
452,405,488,445,16,1,534
493,535,561,588,17,1,534
478,458,519,502,18,1,534
378,598,465,666,21,1,534
526,424,535,449,5,1,534
372,308,554,399,19,1,534
884,285,915,309,30,1,534
353,562,479,663,25,0,534
133,0,329,8,24,0,534
932,232,999,273,6,0,534
578,586,572,676,28,0,534
260,258,486,399,29,0,534
626,453,644,485,26,0,534
171,270,203,296,14,0,534
1076,503,1131,536,2,1,535
837,300,882,326,4,1,535
577,443,623,488,11,1,535
328,340,375,369,13,1,535
849,272,898,302,15,1,535
450,405,488,444,16,1,535
494,534,562,586,17,1,535
478,456,519,500,18,1,535
381,598,465,666,21,1,535
371,308,552,399,19,1,535
884,285,914,309,30,1,535
168,272,199,297,14,1,535
353,562,479,663,25,0,535
123,0,321,-6,24,0,535
934,230,1002,272,6,0,535
584,588,576,678,28,0,535
251,255,479,397,29,0,535
626,453,644,485,26,0,535
526,424,535,449,5,0,535
1076,503,1131,536,2,1,536
838,300,881,326,4,1,536
579,439,618,487,11,1,536
327,338,372,368,13,1,536
849,272,897,303,15,1,536
450,404,486,444,16,1,536
496,532,562,585,17,1,536
479,455,518,498,18,1,536
382,597,466,666,21,1,536
371,306,549,398,19,1,536
884,284,915,308,30,1,536
166,271,198,297,14,1,536
352,561,480,663,25,0,536
113,0,313,-22,24,0,536
936,228,1005,270,6,0,536
591,589,579,681,28,0,536
242,252,472,396,29,0,536
627,452,645,485,26,0,536
526,424,535,449,5,0,536
1075,503,1131,536,2,1,537
838,300,881,326,4,1,537
577,436,620,486,11,1,537
325,337,370,367,13,1,537
847,273,897,303,15,1,537
449,403,487,442,16,1,537
498,531,563,584,17,1,537
480,453,518,496,18,1,537
383,596,469,664,21,1,537
369,305,548,398,19,1,537
885,284,915,307,30,1,537
166,271,196,295,14,1,537
352,561,480,664,25,0,537
103,0,304,-37,24,0,537
938,226,1008,269,6,0,537
597,591,583,683,28,0,537
233,249,464,394,29,0,537
627,452,645,485,26,0,537
527,424,536,449,5,0,537
1076,503,1131,536,2,1,538
838,300,881,326,4,1,538
578,431,620,484,11,1,538
321,337,369,366,13,1,538
847,273,893,303,15,1,538
449,403,487,441,16,1,538
500,529,564,583,17,1,538
481,452,518,495,18,1,538
385,594,470,663,21,1,538
366,306,548,398,19,1,538
884,284,915,307,30,1,538
166,273,194,294,14,1,538
88,244,112,266,31,1,538
93,0,296,-53,24,0,538
941,224,1011,267,6,0,538
604,593,587,685,28,0,538
224,246,456,392,29,0,538
628,451,646,485,26,0,538
527,423,536,449,5,0,538
1076,503,1131,536,2,1,539
837,300,882,325,4,1,539
579,428,618,482,11,1,539
321,336,366,366,13,1,539
847,274,891,305,15,1,539
448,402,487,440,16,1,539
500,527,567,582,17,1,539
481,451,518,492,18,1,539
388,593,473,662,21,1,539
363,307,548,398,19,1,539
884,285,914,307,30,1,539
166,273,192,293,14,1,539
88,244,112,265,31,1,539
82,0,288,-69,24,0,539
943,223,1014,266,6,0,539
611,595,591,688,28,0,539
215,243,448,390,29,0,539
628,451,647,484,26,0,539
527,423,536,449,5,0,539
1076,503,1131,536,2,1,540
838,300,881,325,4,1,540
578,428,624,482,11,1,540
318,335,365,365,13,1,540
846,275,889,305,15,1,540
448,402,486,438,16,1,540
502,526,568,580,17,1,540
481,449,518,490,18,1,540
390,592,475,661,21,1,540
362,309,547,397,19,1,540
884,285,914,307,30,1,540
166,273,189,292,14,1,540
87,243,111,265,31,1,540
72,0,279,-86,24,0,540
945,221,1017,264,6,0,540
618,596,595,690,28,0,540
205,240,440,388,29,0,540
628,451,647,484,26,0,540
528,423,536,450,5,0,540
1075,503,1130,536,2,1,541
838,300,880,324,4,1,541
580,428,622,482,11,1,541
316,335,362,364,13,1,541
844,275,888,306,15,1,541
448,401,485,437,16,1,541
502,525,569,578,17,1,541
482,447,517,487,18,1,541
391,591,477,659,21,1,541
362,311,546,396,19,1,541
883,285,915,307,30,1,541
163,271,188,294,14,1,541
87,243,110,264,31,1,541
61,0,270,-102,24,0,541
947,219,1020,263,6,0,541
625,598,599,693,28,0,541
195,237,431,386,29,0,541
629,450,648,484,26,0,541
528,423,537,450,5,0,541
1075,503,1130,536,2,1,542
838,300,879,325,4,1,542
579,427,621,482,11,1,542
315,335,360,363,13,1,542
844,276,886,306,15,1,542
447,400,485,436,16,1,542
504,523,570,575,17,1,542
483,445,517,486,18,1,542
392,590,479,658,21,1,542
363,306,539,395,19,1,542
882,285,914,307,30,1,542
161,271,187,294,14,1,542
86,243,109,264,31,1,542
50,0,261,-119,24,0,542
950,217,1023,261,6,0,542
632,600,603,695,28,0,542
185,234,423,384,29,0,542
630,450,649,484,26,0,542
529,423,537,450,5,0,542
1075,502,1130,536,2,1,543
838,299,879,325,4,1,543
579,426,621,481,11,1,543
313,334,358,363,13,1,543
843,276,886,304,15,1,543
447,399,481,435,16,1,543
506,523,572,574,17,1,543
484,445,517,485,18,1,543
393,590,478,657,21,1,543
359,304,539,395,19,1,543
882,285,914,307,30,1,543
158,272,186,293,14,1,543
85,244,107,264,31,1,543
39,0,252,-136,24,0,543
952,215,1026,259,6,0,543
639,602,607,698,28,0,543
175,231,414,382,29,0,543
630,449,649,484,26,0,543
529,423,537,450,5,0,543
1075,502,1130,536,2,1,544
837,299,880,325,4,1,544
577,426,622,480,11,1,544
311,334,356,361,13,1,544
843,276,884,304,15,1,544
445,399,481,434,16,1,544
508,522,572,573,17,1,544
485,444,516,483,18,1,544
396,588,478,655,21,1,544
360,311,540,394,19,1,544
882,284,914,307,30,1,544
157,269,184,291,14,1,544
83,245,104,263,31,1,544
28,0,243,-154,24,0,544
955,213,1030,257,6,0,544
646,604,611,700,28,0,544
165,227,405,380,29,0,544
631,449,650,484,26,0,544
530,423,537,450,5,0,544
1075,502,1130,536,2,1,545
838,299,879,325,4,1,545
578,428,623,480,11,1,545
309,333,354,360,13,1,545
842,276,884,305,15,1,545
443,397,482,433,16,1,545
510,521,573,571,17,1,545
485,442,516,482,18,1,545
397,586,479,654,21,1,545
357,305,532,392,19,1,545
881,284,914,307,30,1,545
154,269,183,291,14,1,545
82,245,103,262,31,1,545
16,0,234,-172,24,0,545
957,211,1033,256,6,0,545
654,606,616,703,28,0,545
154,224,395,377,29,0,545
631,448,651,484,26,0,545
531,422,538,450,5,0,545
1075,502,1130,536,2,1,546
838,299,879,325,4,1,546
580,425,622,480,11,1,546
306,332,352,359,13,1,546
842,276,883,305,15,1,546
443,396,481,432,16,1,546
512,520,575,569,17,1,546
483,440,516,480,18,1,546
398,583,481,653,21,1,546
357,301,529,393,19,1,546
881,284,914,307,30,1,546
153,268,181,290,14,1,546
81,245,102,261,31,1,546
5,0,225,-190,24,0,546
960,209,1036,254,6,0,546
661,608,620,706,28,0,546
143,221,386,375,29,0,546
632,448,651,483,26,0,546
531,422,538,450,5,0,546
1075,502,1130,536,2,1,547
838,298,879,325,4,1,547
579,423,621,479,11,1,547
305,332,349,359,13,1,547
839,275,884,301,15,1,547
442,395,480,431,16,1,547
514,518,574,569,17,1,547
484,439,515,478,18,1,547
400,581,483,652,21,1,547
353,298,530,392,19,1,547
881,284,914,307,30,1,547
150,267,179,289,14,1,547
81,244,102,260,31,1,547
272,683,354,718,32,1,547
962,207,1039,252,6,0,547
669,610,625,709,28,0,547
132,217,376,373,29,0,547
632,448,652,483,26,0,547
532,422,538,450,5,0,547
1075,502,1130,536,2,1,548
837,298,879,325,4,1,548
577,422,625,478,11,1,548
303,331,347,358,13,1,548
839,275,882,300,15,1,548
441,394,478,430,16,1,548
516,517,575,568,17,1,548
484,438,514,476,18,1,548
401,580,487,649,21,1,548
349,299,529,392,19,1,548
881,283,914,307,30,1,548
150,267,176,288,14,1,548
80,243,101,259,31,1,548
273,682,357,717,32,1,548
622,461,635,486,33,1,548
965,205,1043,250,6,0,548
677,612,629,711,28,0,548
121,214,366,370,29,0,548
633,447,653,483,26,0,548
533,422,539,450,5,0,548
1075,502,1130,536,2,1,549
838,298,878,325,4,1,549
578,421,622,476,11,1,549
301,330,345,358,13,1,549
839,275,880,300,15,1,549
441,393,477,429,16,1,549
517,516,579,566,17,1,549
484,436,514,475,18,1,549
404,580,488,646,21,1,549
347,298,527,392,19,1,549
881,283,914,307,30,1,549
150,266,173,287,14,1,549
79,243,102,260,31,1,549
274,681,357,717,32,1,549
622,461,634,486,33,1,549
968,202,1046,248,6,0,549
685,614,634,714,28,0,549
109,210,355,368,29,0,549
634,447,654,483,26,0,549
533,422,539,450,5,0,549
1075,502,1130,536,2,1,550
578,420,618,475,11,1,550
298,329,345,358,13,1,550
839,275,879,300,15,1,550
439,392,477,427,16,1,550
519,515,579,564,17,1,550
484,434,514,474,18,1,550
408,579,490,645,21,1,550
347,295,524,393,19,1,550
881,283,914,307,30,1,550
150,264,172,287,14,1,550
79,243,100,260,31,1,550
275,680,359,717,32,1,550
622,461,635,486,33,1,550
970,200,1050,247,6,0,550
693,617,638,717,28,0,550
98,207,345,365,29,0,550
634,446,655,483,26,0,550
534,422,540,450,5,0,550
837,298,877,326,4,0,550
1075,502,1131,536,2,1,551
577,419,615,473,11,1,551
296,328,343,357,13,1,551
838,276,878,302,15,1,551
439,391,477,428,16,1,551
521,514,581,562,17,1,551
483,433,515,471,18,1,551
408,578,493,644,21,1,551
346,294,523,393,19,1,551
881,284,915,308,30,1,551
147,264,171,287,14,1,551
79,242,98,260,31,1,551
278,678,359,718,32,1,551
622,461,635,486,33,1,551
837,298,877,325,4,1,551
973,198,1053,245,6,0,551
701,619,643,720,28,0,551
86,203,334,363,29,0,551
635,446,655,482,26,0,551
535,421,540,451,5,0,551
1075,502,1131,536,2,1,552
576,418,616,471,11,1,552
294,327,341,355,13,1,552
837,277,878,303,15,1,552
437,390,477,427,16,1,552
522,513,583,560,17,1,552
483,432,514,470,18,1,552
409,578,495,643,21,1,552
340,294,525,391,19,1,552
881,284,914,308,30,1,552
145,263,170,286,14,1,552
78,241,97,259,31,1,552
278,677,361,718,32,1,552
622,461,635,486,33,1,552
838,291,877,324,4,1,552
976,196,1057,243,6,0,552
709,621,648,720,28,0,552
74,199,323,360,29,0,552
636,445,656,482,26,0,552
535,421,541,451,5,0,552
1074,502,1130,536,2,1,553
576,417,616,469,11,1,553
292,326,339,354,13,1,553
836,277,877,305,15,1,553
436,390,477,425,16,1,553
523,512,583,559,17,1,553
483,430,514,468,18,1,553
411,578,496,641,21,1,553
341,293,521,390,19,1,553
881,285,914,309,30,1,553
144,262,169,285,14,1,553
77,241,97,258,31,1,553
279,676,362,719,32,1,553
623,462,635,486,33,1,553
837,289,877,324,4,1,553
718,623,653,720,28,0,553
61,195,312,357,29,0,553
636,445,657,482,26,0,553
536,421,541,451,5,0,553
1074,502,1130,536,2,1,554
291,325,337,354,13,1,554
835,277,877,305,15,1,554
437,389,476,426,16,1,554
524,511,585,558,17,1,554
483,429,512,468,18,1,554
413,577,497,640,21,1,554
340,293,519,389,19,1,554
881,285,914,309,30,1,554
142,261,168,285,14,1,554
78,241,95,259,31,1,554
280,676,363,719,32,1,554
623,462,635,485,33,1,554
837,288,877,323,4,1,554
726,626,658,720,28,0,554
49,192,301,355,29,0,554
637,444,658,482,26,0,554
537,421,542,451,5,0,554
576,416,615,468,11,0,554
1074,502,1130,535,2,1,555
288,325,334,354,13,1,555
834,278,878,305,15,1,555
435,388,476,425,16,1,555
526,510,585,556,17,1,555
482,427,512,466,18,1,555
415,576,497,639,21,1,555
340,293,518,389,19,1,555
881,285,915,309,30,1,555
140,261,167,284,14,1,555
76,241,95,259,31,1,555
278,674,366,719,32,1,555
623,462,634,485,33,1,555
835,293,879,324,4,1,555
735,628,663,720,28,0,555
36,188,289,352,29,0,555
638,444,659,482,26,0,555
538,421,542,451,5,0,555
575,414,614,467,11,0,555
1074,502,1131,535,2,1,556
287,324,330,353,13,1,556
835,278,877,306,15,1,556
435,387,475,425,16,1,556
526,509,588,554,17,1,556
482,425,512,464,18,1,556
416,575,498,637,21,1,556
340,292,516,387,19,1,556
881,285,915,309,30,1,556
139,260,165,283,14,1,556
77,241,94,259,31,1,556
280,673,367,720,32,1,556
623,462,634,485,33,1,556
836,290,877,323,4,1,556
743,631,668,720,28,0,556
23,184,277,349,29,0,556
639,443,660,481,26,0,556
539,421,543,451,5,0,556
574,413,613,466,11,0,556
1074,502,1131,535,2,1,557
284,323,327,352,13,1,557
433,386,475,422,16,1,557
528,508,588,553,17,1,557
481,423,512,462,18,1,557
419,574,498,635,21,1,557
338,294,515,386,19,1,557
882,285,915,309,30,1,557
137,259,162,282,14,1,557
76,242,93,260,31,1,557
277,672,369,720,32,1,557
623,462,634,485,33,1,557
836,286,877,323,4,1,557
10,180,265,346,29,0,557
640,443,661,481,26,0,557
540,420,543,451,5,0,557
573,411,613,465,11,0,557
834,278,877,307,15,0,557
1075,502,1132,535,2,1,558
282,323,325,351,13,1,558
433,385,474,421,16,1,558
529,506,589,552,17,1,558
480,422,512,461,18,1,558
418,575,502,634,21,1,558
335,295,513,384,19,1,558
881,285,914,309,30,1,558
135,259,160,280,14,1,558
75,241,92,260,31,1,558
279,670,370,720,32,1,558
623,462,634,485,33,1,558
835,284,877,323,4,1,558
0,176,253,343,29,0,558
640,442,662,481,26,0,558
540,420,544,451,5,0,558
572,410,612,463,11,0,558
834,278,876,308,15,0,558
1075,502,1132,535,2,1,559
281,323,323,350,13,1,559
433,385,473,419,16,1,559
530,504,591,551,17,1,559
479,420,512,460,18,1,559
420,573,502,634,21,1,559
334,295,511,384,19,1,559
881,285,914,309,30,1,559
132,259,159,279,14,1,559
74,241,91,259,31,1,559
278,670,373,720,32,1,559
623,462,634,485,33,1,559
833,281,878,322,4,1,559
0,172,241,340,29,0,559
641,442,663,480,26,0,559
541,420,544,451,5,0,559
572,408,611,462,11,0,559
833,279,876,308,15,0,559
1075,502,1132,535,2,1,560
280,323,322,348,13,1,560
431,384,472,417,16,1,560
531,503,592,550,17,1,560
478,419,513,459,18,1,560
420,572,503,633,21,1,560
332,294,507,383,19,1,560
880,285,913,309,30,1,560
